"ORDEN,""IPAT"",""FECHA"",""AÑO"",""MES"",""DIA"",""GRAVEDAD"""
"1261,""A001198522"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1262,""A001198499"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1263,""A001198519"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1264,""A001198506"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1265,""A001198513"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""CON HERIDOS"""
"1266,""A001198507"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1267,""A001198516"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""CON HERIDOS"""
"1268,""A001198518"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1269,""A001198503"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""CON HERIDOS"""
"1270,""A001198514"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1271,""A001198494"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1272,""A001198512"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""CON HERIDOS"""
"1273,""A001198520"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1274,""A001198517"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
"1275,""A001269277"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1276,""A001269281"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1277,""A001269284"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""SOLO DAÑOS"""
"1278,""A001269283"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1279,""A001269279"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1280,""A001198480"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1281,""A001269278"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1282,""A001269282"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1283,""A001269286"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""SOLO DAÑOS"""
"1284,""A001269285"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1285,""A001269280"",""2021-02-10T00:00:00.000"",""2021"",""2"",""miércoles"",""CON HERIDOS"""
"1286,""A001198508"",""2021-02-11T00:00:00.000"",""2021"",""2"",""jueves"",""CON HERIDOS"""
"1287,""A001198523"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""CON HERIDOS"""
"1288,""A001198521"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""CON HERIDOS"""
"1289,""A001198491"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""SOLO DAÑOS"""
"1290,""A001198511"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""SOLO DAÑOS"""
"1291,""A001198482"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""CON HERIDOS"""
"1292,""A001198498"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""CON HERIDOS"""
"1293,""A001198481"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""SOLO DAÑOS"""
"1294,""A001198525"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""CON HERIDOS"""
"1295,""A001269288"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""CON HERIDOS"""
"1296,""A001198524"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""SOLO DAÑOS"""
"1297,""A001269287"",""2021-03-01T00:00:00.000"",""2021"",""3"",""lunes"",""SOLO DAÑOS"""
"1298,""A001269298"",""2021-03-02T00:00:00.000"",""2021"",""3"",""martes"",""SOLO DAÑOS"""
"1299,""A001269303"",""2021-03-02T00:00:00.000"",""2021"",""3"",""martes"",""CON HERIDOS"""
"1300,""A001269292"",""2021-03-02T00:00:00.000"",""2021"",""3"",""martes"",""SOLO DAÑOS"""
"1301,""A001269293"",""2021-03-02T00:00:00.000"",""2021"",""3"",""martes"",""SOLO DAÑOS"""
"1302,""A001269302"",""2021-03-02T00:00:00.000"",""2021"",""3"",""martes"",""CON MUERTOS"""
"1303,""A001269290"",""2021-03-02T00:00:00.000"",""2021"",""3"",""martes"",""CON HERIDOS"""
"1304,""A001269295"",""2021-03-03T00:00:00.000"",""2021"",""3"",""miércoles"",""CON HERIDOS"""
"1305,""A001269297"",""2021-03-04T00:00:00.000"",""2021"",""3"",""jueves"",""CON HERIDOS"""
"1306,""A001269306"",""2021-03-04T00:00:00.000"",""2021"",""3"",""jueves"",""SOLO DAÑOS"""
"1307,""A001269296"",""2021-03-04T00:00:00.000"",""2021"",""3"",""jueves"",""SOLO DAÑOS"""
"1308,""A001269294"",""2021-03-04T00:00:00.000"",""2021"",""3"",""jueves"",""SOLO DAÑOS"""
"1309,""A001269323"",""2021-05-03T00:00:00.000"",""2021"",""5"",""lunes"",""SOLO DAÑOS"""
"1310,""A001269310"",""2021-05-04T00:00:00.000"",""2021"",""5"",""martes"",""CON MUERTOS"""
"1311,""A001269329"",""2021-05-04T00:00:00.000"",""2021"",""5"",""martes"",""SOLO DAÑOS"""
"1312,""A001269326"",""2021-05-04T00:00:00.000"",""2021"",""5"",""martes"",""CON HERIDOS"""
"1313,""A001269333"",""2021-05-04T00:00:00.000"",""2021"",""5"",""martes"",""CON HERIDOS"""
"1314,""A001269316"",""2021-05-05T00:00:00.000"",""2021"",""5"",""miércoles"",""CON HERIDOS"""
"1315,""A001269314"",""2021-05-05T00:00:00.000"",""2021"",""5"",""miércoles"",""CON HERIDOS"""
"1316,""A001269305"",""2021-05-05T00:00:00.000"",""2021"",""5"",""miércoles"",""CON MUERTOS"""
"1317,""A001269325"",""2021-05-05T00:00:00.000"",""2021"",""5"",""miércoles"",""CON HERIDOS"""
"1318,""A001269315"",""2021-05-05T00:00:00.000"",""2021"",""5"",""miércoles"",""SOLO DAÑOS"""
"1319,""A001269319"",""2021-05-05T00:00:00.000"",""2021"",""5"",""miércoles"",""CON HERIDOS"""
"1320,""A001269313"",""2021-05-07T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1321,""A001269309"",""2021-05-07T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1322,""A001269304"",""2021-05-07T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1323,""A001269291"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1324,""A001269320"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1325,""A001269321"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1326,""A001269308"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1327,""A001269307"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1328,""A001269299"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1329,""A001269300"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1330,""A001269301"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1331,""A001269289"",""2021-05-10T00:00:00.000"",""2021"",""5"",""lunes"",""CON HERIDOS"""
"1332,""A001269312"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1333,""A001269348"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1334,""A001269327"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1335,""A001269350"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1336,""A001269328"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""SOLO DAÑOS"""
"1337,""A001269330"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""SOLO DAÑOS"""
"1338,""A001269344"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""SOLO DAÑOS"""
"1339,""A001269341"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1340,""A001269339"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1341,""A001269347"",""2021-05-27T00:00:00.000"",""2021"",""5"",""jueves"",""CON HERIDOS"""
"1342,""A001269336"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1343,""A001269322"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""CON MUERTOS"""
"1344,""A001269317"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1345,""A001269334"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1346,""A001269335"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""CON HERIDOS"""
"1347,""A001269318"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""SOLO DAÑOS"""
"1348,""A001269311"",""2021-05-28T00:00:00.000"",""2021"",""5"",""viernes"",""CON MUERTOS"""
"1349,""A001269331"",""2021-06-15T00:00:00.000"",""2021"",""6"",""martes"",""SOLO DAÑOS"""
"1350,""A001269340"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""SOLO DAÑOS"""
"1351,""A001269324"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""SOLO DAÑOS"""
"1352,""A001269354"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""SOLO DAÑOS"""
"1353,""A001269345"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""CON HERIDOS"""
"1354,""A001269351"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""SOLO DAÑOS"""
"1355,""A001269342"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""CON HERIDOS"""
"1356,""A001269337"",""2021-06-22T00:00:00.000"",""2021"",""6"",""martes"",""CON HERIDOS"""
"1357,""A001269353"",""2021-06-23T00:00:00.000"",""2021"",""6"",""miércoles"",""CON HERIDOS"""
"1358,""A001269332"",""2021-06-23T00:00:00.000"",""2021"",""6"",""miércoles"",""SOLO DAÑOS"""
"1359,""A001269346"",""2021-06-23T00:00:00.000"",""2021"",""6"",""miércoles"",""CON HERIDOS"""
"1360,""A001269355"",""2021-06-23T00:00:00.000"",""2021"",""6"",""miércoles"",""CON HERIDOS"""
"1361,""A001269359"",""2021-06-23T00:00:00.000"",""2021"",""6"",""miércoles"",""CON HERIDOS"""
"1362,""A001269369"",""2021-06-24T00:00:00.000"",""2021"",""6"",""jueves"",""SOLO DAÑOS"""
"1363,""A001269343"",""2021-06-24T00:00:00.000"",""2021"",""6"",""jueves"",""CON HERIDOS"""
"1364,""A001269368"",""2021-06-24T00:00:00.000"",""2021"",""6"",""jueves"",""SOLO DAÑOS"""
"1365,""A001269367"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""CON HERIDOS"""
"1366,""A001269380"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""SOLO DAÑOS"""
"1367,""A001269381"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""CON HERIDOS"""
"1368,""A001269377"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""SOLO DAÑOS"""
"1369,""A001269384"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""SOLO DAÑOS"""
"1370,""A001269372"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""CON HERIDOS"""
"1371,""A001269379"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""CON HERIDOS"""
"1372,""A001269378"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""SOLO DAÑOS"""
"1373,""A001269366"",""2021-07-15T00:00:00.000"",""2021"",""7"",""jueves"",""SOLO DAÑOS"""
"1374,""A001269360"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""CON HERIDOS"""
"1375,""A001269370"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""SOLO DAÑOS"""
"1376,""A001269365"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""SOLO DAÑOS"""
"1377,""A001269371"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""CON HERIDOS"""
"1378,""A001269358"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""CON HERIDOS"""
"1379,""A001269364"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""SOLO DAÑOS"""
"1380,""A001269376"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""SOLO DAÑOS"""
"1381,""A001269357"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""SOLO DAÑOS"""
"1382,""A001269356"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""CON HERIDOS"""
"1383,""A001269349"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""CON HERIDOS"""
"1384,""A001269352"",""2021-07-21T00:00:00.000"",""2021"",""7"",""miércoles"",""CON MUERTOS"""
"1385,""A001269412"",""2021-08-06T00:00:00.000"",""2021"",""8"",""viernes"",""CON HERIDOS"""
"1386,""A001269407"",""2021-08-06T00:00:00.000"",""2021"",""8"",""viernes"",""CON HERIDOS"""
"1387,""A001269375"",""2021-08-06T00:00:00.000"",""2021"",""8"",""viernes"",""CON HERIDOS"""
"1388,""A001269396"",""2021-08-06T00:00:00.000"",""2021"",""8"",""viernes"",""CON HERIDOS"""
"1389,""A001269413"",""2021-08-06T00:00:00.000"",""2021"",""8"",""viernes"",""SOLO DAÑOS"""
"1390,""A001269386"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""CON HERIDOS"""
"1391,""A001269403"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""SOLO DAÑOS"""
"1392,""A001269411"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""SOLO DAÑOS"""
"1393,""A001269399"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""CON MUERTOS"""
"1394,""A001269410"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""CON HERIDOS"""
"1395,""A001269400"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""CON HERIDOS"""
"1396,""A001269402"",""2021-08-09T00:00:00.000"",""2021"",""8"",""lunes"",""SOLO DAÑOS"""
"1397,""A001269389"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1398,""A001269404"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1399,""A001269374"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1400,""A001269362"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1401,""A001269373"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1402,""A001269401"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1403,""A001269395"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1404,""A001269394"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1405,""A001269382"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1406,""A001269393"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1407,""A001269391"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1408,""A001269390"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1409,""A001269392"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1410,""A001269363"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1411,""A001269383"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1412,""A001269385"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""CON HERIDOS"""
"1413,""A001269388"",""2021-08-10T00:00:00.000"",""2021"",""8"",""martes"",""SOLO DAÑOS"""
"1414,""A001269422"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""SOLO DAÑOS"""
"1415,""A001269338"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""SOLO DAÑOS"""
"1416,""A001269387"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""SOLO DAÑOS"""
"1417,""A001269420"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""SOLO DAÑOS"""
"1418,""A001269408"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1419,""A001269418"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1420,""A001269424"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1421,""A001269406"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""SOLO DAÑOS"""
"1422,""A001269419"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""SOLO DAÑOS"""
"1423,""A001269415"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1424,""A001269417"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1425,""A001269405"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1426,""A001269414"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1427,""A001269416"",""2021-09-29T00:00:00.000"",""2021"",""9"",""miércoles"",""CON HERIDOS"""
"1428,""A001269427"",""2021-09-30T00:00:00.000"",""2021"",""9"",""jueves"",""CON HERIDOS"""
"1429,""A001269425"",""2021-09-30T00:00:00.000"",""2021"",""9"",""jueves"",""CON HERIDOS"""
"1430,""A001269431"",""2021-09-30T00:00:00.000"",""2021"",""9"",""jueves"",""SOLO DAÑOS"""
"1431,""A001269421"",""2021-09-30T00:00:00.000"",""2021"",""9"",""jueves"",""SOLO DAÑOS"""
"1432,""A001269409"",""2021-09-30T00:00:00.000"",""2021"",""9"",""jueves"",""CON HERIDOS"""
"1433,""A001269430"",""2021-09-30T00:00:00.000"",""2021"",""9"",""jueves"",""SOLO DAÑOS"""
"1434,""A001269423"",""2021-10-14T00:00:00.000"",""2021"",""10"",""jueves"",""CON HERIDOS"""
"1435,""A001352747"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""CON HERIDOS"""
"1436,""A001269429"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""SOLO DAÑOS"""
"1437,""A001352751"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""CON HERIDOS"""
"1438,""A001352744"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""CON HERIDOS"""
"1439,""A001352746"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""CON HERIDOS"""
"1440,""A001352745"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""CON MUERTOS"""
"1441,""A001352749"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""SOLO DAÑOS"""
"1442,""A001352748"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""SOLO DAÑOS"""
"1443,""A001352739"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""CON HERIDOS"""
"1444,""A001352750"",""2021-10-20T00:00:00.000"",""2021"",""10"",""miércoles"",""SOLO DAÑOS"""
"1445,""A001269428"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""CON HERIDOS"""
"1446,""A001269432"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""CON MUERTOS"""
"1447,""A001352740"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""CON HERIDOS"""
"1448,""A001352743"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""CON HERIDOS"""
"1449,""A001352741"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""CON HERIDOS"""
"1450,""A001352738"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""SOLO DAÑOS"""
"1451,""A001269435"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""SOLO DAÑOS"""
"1452,""A001352736"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""SOLO DAÑOS"""
"1453,""A001352742"",""2021-10-21T00:00:00.000"",""2021"",""10"",""jueves"",""CON HERIDOS"""
"1454,""A001269433"",""2021-10-25T00:00:00.000"",""2021"",""10"",""lunes"",""SOLO DAÑOS"""
"1455,""A001269426"",""2021-10-25T00:00:00.000"",""2021"",""10"",""lunes"",""CON HERIDOS"""
"1456,""A001269434"",""2021-10-25T00:00:00.000"",""2021"",""10"",""lunes"",""CON HERIDOS"""
"1457,""A001352763"",""2021-11-10T00:00:00.000"",""2021"",""11"",""miércoles"",""CON MUERTOS"""
"1458,""A001352755"",""2021-11-10T00:00:00.000"",""2021"",""11"",""miércoles"",""SOLO DAÑOS"""
"1459,""A001352737"",""2021-11-10T00:00:00.000"",""2021"",""11"",""miércoles"",""CON HERIDOS"""
"1460,""A001352762"",""2021-11-10T00:00:00.000"",""2021"",""11"",""miércoles"",""CON HERIDOS"""
"1461,""A001352757"",""2021-11-10T00:00:00.000"",""2021"",""11"",""miércoles"",""CON HERIDOS"""
"1462,""A001352770"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""CON HERIDOS"""
"1463,""A001269397"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""CON MUERTOS"""
"1464,""A001352767"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""SOLO DAÑOS"""
"1465,""A001352769"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""CON HERIDOS"""
"1466,""A001352756"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""SOLO DAÑOS"""
"1467,""A001352766"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""SOLO DAÑOS"""
"1468,""A001352765"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""CON HERIDOS"""
"1469,""A001352760"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""CON HERIDOS"""
"1470,""A001352764"",""2021-11-11T00:00:00.000"",""2021"",""11"",""jueves"",""SOLO DAÑOS"""
"1471,""A001352761"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""CON HERIDOS"""
"1472,""A001352776"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""SOLO DAÑOS"""
"1473,""A001352774"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""SOLO DAÑOS"""
"1474,""A001269398"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""CON HERIDOS"""
"1475,""A001352768"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""SOLO DAÑOS"""
"1476,""A001352753"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""SOLO DAÑOS"""
"1477,""A001352784"",""2021-11-12T00:00:00.000"",""2021"",""11"",""viernes"",""SOLO DAÑOS"""
"1478,""A001352772"",""2021-11-16T00:00:00.000"",""2021"",""11"",""martes"",""SOLO DAÑOS"""
"1479,""A001352771"",""2021-11-16T00:00:00.000"",""2021"",""11"",""martes"",""SOLO DAÑOS"""
"1480,""A001352781"",""2021-11-16T00:00:00.000"",""2021"",""11"",""martes"",""CON HERIDOS"""
"1481,""A001352780"",""2021-11-16T00:00:00.000"",""2021"",""11"",""martes"",""CON HERIDOS"""
"1482,""A001352752"",""2021-11-16T00:00:00.000"",""2021"",""11"",""martes"",""SOLO DAÑOS"""
"1483,""A001352792"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""CON HERIDOS"""
"1484,""A001352777"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""SOLO DAÑOS"""
"1485,""A001352795"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""SOLO DAÑOS"""
"1486,""A001352798"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""CON HERIDOS"""
"1487,""A001352758"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""CON HERIDOS"""
"1488,""A001352791"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""CON HERIDOS"""
"1489,""A001352797"",""2021-12-15T00:00:00.000"",""2021"",""12"",""miércoles"",""SOLO DAÑOS"""
"1490,""A001352790"",""2021-12-24T00:00:00.000"",""2021"",""12"",""viernes"",""CON HERIDOS"""
"1491,""A001352782"",""2021-12-24T00:00:00.000"",""2021"",""12"",""viernes"",""SOLO DAÑOS"""
"1492,""A001352759"",""2021-12-24T00:00:00.000"",""2021"",""12"",""viernes"",""SOLO DAÑOS"""
"1493,""A001352788"",""2021-12-24T00:00:00.000"",""2021"",""12"",""viernes"",""SOLO DAÑOS"""
"1494,""A001352789"",""2021-12-27T00:00:00.000"",""2021"",""12"",""lunes"",""SOLO DAÑOS"""
"1495,""A001352783"",""2021-12-28T00:00:00.000"",""2021"",""12"",""martes"",""SOLO DAÑOS"""
"1496,""A001352775"",""2021-12-28T00:00:00.000"",""2021"",""12"",""martes"",""CON HERIDOS"""
"1497,""A001352754"",""2021-12-28T00:00:00.000"",""2021"",""12"",""martes"",""SOLO DAÑOS"""
"1498,""A001352805"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""CON HERIDOS"""
"1499,""A001352806"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""SOLO DAÑOS"""
"1500,""A001352812"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""CON HERIDOS"""
"1501,""A001352773"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""CON MUERTOS"""
"1502,""A001352813"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""SOLO DAÑOS"""
"1503,""A001352779"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""SOLO DAÑOS"""
"1504,""A001352815"",""2022-02-02T00:00:00.000"",""2022"",""2"",""miércoles"",""SOLO DAÑOS"""
"1505,""A001352796"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1506,""A001352822"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1507,""A001352821"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1508,""A001352799"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1509,""A001352817"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
